,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
2348,img_000000010_04-RFPdouble_001_trap_031.tif,10,04-RFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,derived,I1,S2,A1
2349,img_000000010_04-RFPdouble_001_trap_033.tif,10,04-RFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D0,raw,I1,S0,A9
2350,img_000000010_04-RFPdouble_001_trap_035.tif,10,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I3,derived,I3,S1,A5
2351,img_000000010_04-RFPdouble_001_trap_037.tif,10,04-RFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,raw,I1,S2,A4
2352,img_000000010_04-RFPdouble_002_trap_000.tif,10,04-RFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,derived,I3,S2,A6
2353,img_000000010_04-RFPdouble_002_trap_002.tif,10,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,derived,I2,S2,A3
2354,img_000000010_04-RFPdouble_002_trap_003.tif,10,04-RFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,raw,I2,S2,A0
2355,img_000000010_04-RFPdouble_002_trap_006.tif,10,04-RFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,derived,I1,S2,A8
2356,img_000000010_04-RFPdouble_002_trap_007.tif,10,04-RFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I2,S1,A8
2357,img_000000010_04-RFPdouble_002_trap_008.tif,10,04-RFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X2,raw,I3,S0,A0
2358,img_000000010_04-RFPdouble_002_trap_010.tif,10,04-RFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D0,derived,I3,S0,A6
2359,img_000000010_04-RFPdouble_002_trap_011.tif,10,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,raw,I1,S0,A0
2360,img_000000010_04-RFPdouble_002_trap_012.tif,10,04-RFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,raw,I3,S2,A2
2361,img_000000010_04-RFPdouble_002_trap_013.tif,10,04-RFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,derived,I3,S2,A1
2362,img_000000010_04-RFPdouble_002_trap_014.tif,10,04-RFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,raw,I1,S1,A5
2363,img_000000010_04-RFPdouble_002_trap_016.tif,10,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,derived,I2,S0,A2
2364,img_000000010_04-RFPdouble_002_trap_017.tif,10,04-RFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,raw,I3,S1,A9
2365,img_000000010_04-RFPdouble_002_trap_018.tif,10,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I0,derived,I2,S1,A0
2366,img_000000010_04-RFPdouble_002_trap_020.tif,10,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D3,raw,I2,S2,A8
2367,img_000000010_04-RFPdouble_002_trap_022.tif,10,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,derived,I2,S2,A4
2368,img_000000010_04-RFPdouble_002_trap_023.tif,10,04-RFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X1,derived,I1,S2,A1
2369,img_000000010_04-RFPdouble_002_trap_024.tif,10,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I0,derived,I1,S1,A7
2370,img_000000010_04-RFPdouble_002_trap_025.tif,10,04-RFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,raw,I3,S2,A6
2371,img_000000010_04-RFPdouble_002_trap_028.tif,10,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X2,derived,I2,S0,A3
2372,img_000000010_04-RFPdouble_002_trap_031.tif,10,04-RFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,raw,I2,S0,A8
2373,img_000000010_04-RFPdouble_002_trap_033.tif,10,04-RFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,raw,I2,S0,A7
2374,img_000000010_04-RFPdouble_002_trap_035.tif,10,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D2,derived,I2,S2,A8
2375,img_000000010_04-RFPdouble_002_trap_037.tif,10,04-RFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,derived,I3,S0,A6
2376,img_000000011_01-BF0_000_trap_000.tif,11,01-BF0,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I3,raw,I2,S2,A5
2377,img_000000011_01-BF0_000_trap_002.tif,11,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I3,S1,A7
2378,img_000000011_01-BF0_000_trap_003.tif,11,01-BF0,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I1,S2,A5
2379,img_000000011_01-BF0_000_trap_006.tif,11,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,derived,I2,S0,A7
2380,img_000000011_01-BF0_000_trap_007.tif,11,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I3,S0,A0
2381,img_000000011_01-BF0_000_trap_008.tif,11,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X3,raw,I3,S2,A3
2382,img_000000011_01-BF0_000_trap_010.tif,11,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R1,derived,I1,S2,A5
2383,img_000000011_01-BF0_000_trap_011.tif,11,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D2,derived,I2,S0,A2
2384,img_000000011_01-BF0_000_trap_012.tif,11,01-BF0,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X0,raw,I1,S2,A9
2385,img_000000011_01-BF0_000_trap_013.tif,11,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X2,raw,I3,S0,A0
2386,img_000000011_01-BF0_000_trap_014.tif,11,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,derived,I3,S2,A0
2387,img_000000011_01-BF0_000_trap_016.tif,11,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,derived,I3,S1,A3
2388,img_000000011_01-BF0_000_trap_017.tif,11,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I2,derived,I2,S1,A0
2389,img_000000011_01-BF0_000_trap_018.tif,11,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,derived,I1,S1,A2
2390,img_000000011_01-BF0_000_trap_020.tif,11,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,raw,I1,S0,A0
2391,img_000000011_01-BF0_000_trap_022.tif,11,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,derived,I2,S1,A6
2392,img_000000011_01-BF0_000_trap_023.tif,11,01-BF0,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,derived,I1,S1,A4
2393,img_000000011_01-BF0_000_trap_024.tif,11,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I3,S0,A2
2394,img_000000011_01-BF0_000_trap_025.tif,11,01-BF0,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,derived,I2,S1,A1
2395,img_000000011_01-BF0_000_trap_028.tif,11,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D2,derived,I2,S2,A0
2396,img_000000011_01-BF0_000_trap_031.tif,11,01-BF0,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I2,S1,A8
2397,img_000000011_01-BF0_000_trap_033.tif,11,01-BF0,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I3,derived,I3,S0,A1
2398,img_000000011_01-BF0_000_trap_035.tif,11,01-BF0,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I0,derived,I2,S2,A9
2399,img_000000011_01-BF0_000_trap_037.tif,11,01-BF0,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,raw,I3,S1,A5
2400,img_000000011_01-BF0_001_trap_000.tif,11,01-BF0,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X3,raw,I1,S0,A6
2401,img_000000011_01-BF0_001_trap_002.tif,11,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R2,derived,I3,S2,A6
2402,img_000000011_01-BF0_001_trap_003.tif,11,01-BF0,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I3,S0,A9
2403,img_000000011_01-BF0_001_trap_006.tif,11,01-BF0,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,derived,I2,S2,A2
2404,img_000000011_01-BF0_001_trap_007.tif,11,01-BF0,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,derived,I3,S2,A4
2405,img_000000011_01-BF0_001_trap_008.tif,11,01-BF0,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I2,derived,I2,S1,A1
2406,img_000000011_01-BF0_001_trap_010.tif,11,01-BF0,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,raw,I1,S1,A6
2407,img_000000011_01-BF0_001_trap_011.tif,11,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X0,raw,I3,S2,A5
2408,img_000000011_01-BF0_001_trap_012.tif,11,01-BF0,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I1,derived,I2,S1,A3
2409,img_000000011_01-BF0_001_trap_013.tif,11,01-BF0,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,derived,I2,S1,A8
2410,img_000000011_01-BF0_001_trap_014.tif,11,01-BF0,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,raw,I2,S1,A1
2411,img_000000011_01-BF0_001_trap_016.tif,11,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I1,raw,I1,S0,A1
2412,img_000000011_01-BF0_001_trap_017.tif,11,01-BF0,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X1,raw,I2,S2,A2
2413,img_000000011_01-BF0_001_trap_018.tif,11,01-BF0,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I2,derived,I1,S0,A0
2414,img_000000011_01-BF0_001_trap_020.tif,11,01-BF0,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,derived,I3,S0,A7
2415,img_000000011_01-BF0_001_trap_022.tif,11,01-BF0,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I1,derived,I2,S2,A9
2416,img_000000011_01-BF0_001_trap_023.tif,11,01-BF0,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I2,S0,A6
2417,img_000000011_01-BF0_001_trap_024.tif,11,01-BF0,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I2,S1,A8
2418,img_000000011_01-BF0_001_trap_025.tif,11,01-BF0,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R1,raw,I2,S1,A5
2419,img_000000011_01-BF0_001_trap_028.tif,11,01-BF0,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,raw,I3,S0,A7
2420,img_000000011_01-BF0_001_trap_031.tif,11,01-BF0,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,derived,I1,S2,A9
2421,img_000000011_01-BF0_001_trap_033.tif,11,01-BF0,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,raw,I3,S2,A7
2422,img_000000011_01-BF0_001_trap_035.tif,11,01-BF0,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I3,S0,A2
2423,img_000000011_01-BF0_001_trap_037.tif,11,01-BF0,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,derived,I2,S0,A3
2424,img_000000011_01-BF0_002_trap_000.tif,11,01-BF0,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X0,derived,I1,S2,A8
2425,img_000000011_01-BF0_002_trap_002.tif,11,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,derived,I1,S1,A2
2426,img_000000011_01-BF0_002_trap_003.tif,11,01-BF0,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I2,S1,A8
2427,img_000000011_01-BF0_002_trap_006.tif,11,01-BF0,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,derived,I1,S1,A6
2428,img_000000011_01-BF0_002_trap_007.tif,11,01-BF0,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,raw,I2,S1,A0
2429,img_000000011_01-BF0_002_trap_008.tif,11,01-BF0,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,derived,I2,S0,A2
2430,img_000000011_01-BF0_002_trap_010.tif,11,01-BF0,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D3,derived,I1,S1,A7
2431,img_000000011_01-BF0_002_trap_011.tif,11,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D0,derived,I2,S2,A2
2432,img_000000011_01-BF0_002_trap_012.tif,11,01-BF0,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,derived,I2,S1,A2
2433,img_000000011_01-BF0_002_trap_013.tif,11,01-BF0,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,raw,I2,S2,A4
2434,img_000000011_01-BF0_002_trap_014.tif,11,01-BF0,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,raw,I2,S2,A5
2435,img_000000011_01-BF0_002_trap_016.tif,11,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,derived,I3,S1,A8
2436,img_000000011_01-BF0_002_trap_017.tif,11,01-BF0,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,raw,I3,S1,A7
2437,img_000000011_01-BF0_002_trap_018.tif,11,01-BF0,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D0,raw,I1,S1,A1
2438,img_000000011_01-BF0_002_trap_020.tif,11,01-BF0,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R3,raw,I2,S2,A8
2439,img_000000011_01-BF0_002_trap_022.tif,11,01-BF0,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,derived,I3,S2,A8
2440,img_000000011_01-BF0_002_trap_023.tif,11,01-BF0,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,derived,I2,S2,A8
2441,img_000000011_01-BF0_002_trap_024.tif,11,01-BF0,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I0,derived,I3,S2,A0
2442,img_000000011_01-BF0_002_trap_025.tif,11,01-BF0,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I3,derived,I1,S1,A4
2443,img_000000011_01-BF0_002_trap_028.tif,11,01-BF0,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D0,derived,I2,S1,A9
2444,img_000000011_01-BF0_002_trap_031.tif,11,01-BF0,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,derived,I1,S0,A3
2445,img_000000011_01-BF0_002_trap_033.tif,11,01-BF0,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X1,raw,I3,S1,A6
2446,img_000000011_01-BF0_002_trap_035.tif,11,01-BF0,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R3,derived,I2,S1,A6
2447,img_000000011_01-BF0_002_trap_037.tif,11,01-BF0,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I2,S1,A5
2448,img_000000011_03-GFPdouble_000_trap_000.tif,11,03-GFPdouble,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X2,derived,I3,S2,A7
2449,img_000000011_03-GFPdouble_000_trap_002.tif,11,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I3,S2,A6
2450,img_000000011_03-GFPdouble_000_trap_003.tif,11,03-GFPdouble,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,raw,I1,S0,A0
2451,img_000000011_03-GFPdouble_000_trap_006.tif,11,03-GFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I0,derived,I2,S2,A9
2452,img_000000011_03-GFPdouble_000_trap_007.tif,11,03-GFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,derived,I1,S0,A4
2453,img_000000011_03-GFPdouble_000_trap_008.tif,11,03-GFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I0,derived,I2,S0,A0
2454,img_000000011_03-GFPdouble_000_trap_010.tif,11,03-GFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,derived,I2,S1,A1
2455,img_000000011_03-GFPdouble_000_trap_011.tif,11,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I1,S2,A3
2456,img_000000011_03-GFPdouble_000_trap_012.tif,11,03-GFPdouble,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I0,raw,I2,S1,A4
2457,img_000000011_03-GFPdouble_000_trap_013.tif,11,03-GFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,derived,I2,S0,A2
2458,img_000000011_03-GFPdouble_000_trap_014.tif,11,03-GFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I2,S1,A3
2459,img_000000011_03-GFPdouble_000_trap_016.tif,11,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,derived,I3,S0,A3
2460,img_000000011_03-GFPdouble_000_trap_017.tif,11,03-GFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,raw,I2,S2,A0
2461,img_000000011_03-GFPdouble_000_trap_018.tif,11,03-GFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X0,raw,I1,S2,A0
2462,img_000000011_03-GFPdouble_000_trap_020.tif,11,03-GFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R2,raw,I3,S2,A5
2463,img_000000011_03-GFPdouble_000_trap_022.tif,11,03-GFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,derived,I2,S1,A8
2464,img_000000011_03-GFPdouble_000_trap_023.tif,11,03-GFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R0,derived,I2,S0,A4
2465,img_000000011_03-GFPdouble_000_trap_024.tif,11,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I1,S2,A1
2466,img_000000011_03-GFPdouble_000_trap_025.tif,11,03-GFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,raw,I3,S2,A2
2467,img_000000011_03-GFPdouble_000_trap_028.tif,11,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R0,raw,I3,S1,A0
2468,img_000000011_03-GFPdouble_000_trap_031.tif,11,03-GFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R3,raw,I2,S2,A5
2469,img_000000011_03-GFPdouble_000_trap_033.tif,11,03-GFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X3,raw,I1,S0,A7
2470,img_000000011_03-GFPdouble_000_trap_035.tif,11,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,derived,I2,S0,A5
2471,img_000000011_03-GFPdouble_000_trap_037.tif,11,03-GFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I1,S0,A4
2472,img_000000011_03-GFPdouble_001_trap_000.tif,11,03-GFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D3,derived,I2,S0,A5
2473,img_000000011_03-GFPdouble_001_trap_002.tif,11,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X0,raw,I3,S0,A0
2474,img_000000011_03-GFPdouble_001_trap_003.tif,11,03-GFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,derived,I1,S0,A2
2475,img_000000011_03-GFPdouble_001_trap_006.tif,11,03-GFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X3,raw,I2,S0,A2
2476,img_000000011_03-GFPdouble_001_trap_007.tif,11,03-GFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I1,S0,A4
2477,img_000000011_03-GFPdouble_001_trap_008.tif,11,03-GFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,raw,I3,S0,A8
2478,img_000000011_03-GFPdouble_001_trap_010.tif,11,03-GFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I2,derived,I2,S0,A4
2479,img_000000011_03-GFPdouble_001_trap_011.tif,11,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X0,raw,I1,S2,A5
2480,img_000000011_03-GFPdouble_001_trap_012.tif,11,03-GFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,raw,I2,S1,A2
2481,img_000000011_03-GFPdouble_001_trap_013.tif,11,03-GFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R2,derived,I2,S1,A9
2482,img_000000011_03-GFPdouble_001_trap_014.tif,11,03-GFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R1,derived,I1,S1,A2
2483,img_000000011_03-GFPdouble_001_trap_016.tif,11,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,derived,I3,S1,A3
2484,img_000000011_03-GFPdouble_001_trap_017.tif,11,03-GFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I1,S0,A2
2485,img_000000011_03-GFPdouble_001_trap_018.tif,11,03-GFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,raw,I2,S2,A1
2486,img_000000011_03-GFPdouble_001_trap_020.tif,11,03-GFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I3,S1,A6
2487,img_000000011_03-GFPdouble_001_trap_022.tif,11,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X2,raw,I3,S0,A0
2488,img_000000011_03-GFPdouble_001_trap_023.tif,11,03-GFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,raw,I2,S0,A6
2489,img_000000011_03-GFPdouble_001_trap_024.tif,11,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I3,raw,I3,S1,A9
2490,img_000000011_03-GFPdouble_001_trap_025.tif,11,03-GFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,derived,I2,S0,A8
2491,img_000000011_03-GFPdouble_001_trap_028.tif,11,03-GFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I0,derived,I3,S0,A8
2492,img_000000011_03-GFPdouble_001_trap_031.tif,11,03-GFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X2,derived,I1,S0,A4
2493,img_000000011_03-GFPdouble_001_trap_033.tif,11,03-GFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,raw,I1,S1,A3
2494,img_000000011_03-GFPdouble_001_trap_035.tif,11,03-GFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,raw,I1,S1,A8
2495,img_000000011_03-GFPdouble_001_trap_037.tif,11,03-GFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D3,derived,I1,S2,A2
2496,img_000000011_03-GFPdouble_002_trap_000.tif,11,03-GFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,derived,I3,S1,A4
2497,img_000000011_03-GFPdouble_002_trap_002.tif,11,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,derived,I3,S2,A1
2498,img_000000011_03-GFPdouble_002_trap_003.tif,11,03-GFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R3,raw,I1,S2,A3
2499,img_000000011_03-GFPdouble_002_trap_006.tif,11,03-GFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I3,S0,A2
2500,img_000000011_03-GFPdouble_002_trap_007.tif,11,03-GFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,derived,I2,S2,A1
2501,img_000000011_03-GFPdouble_002_trap_008.tif,11,03-GFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I1,S0,A3
2502,img_000000011_03-GFPdouble_002_trap_010.tif,11,03-GFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I3,S1,A9
2503,img_000000011_03-GFPdouble_002_trap_011.tif,11,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,raw,I1,S2,A4
2504,img_000000011_03-GFPdouble_002_trap_012.tif,11,03-GFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,derived,I2,S2,A2
